Age,Gender,Education Level,Marital Status,Income,Credit Score,Loan Amount,Loan Purpose,Employment Status,Years at Current Job,Payment History,Debt-to-Income Ratio,Assets Value,Number of Dependents,Previous Defaults,Marital Status Change,Risk Rating
30,Non-binary,Bachelor's,Widowed,116490.0,727.0,32521.0,Personal,Unemployed,19,Poor,0.5067963453537971,42304.0,3.0,1.0,2,Low
64,Female,Bachelor's,Divorced,28302.0,609.0,43120.0,Business,Self-employed,17,Good,0.4638004126294139,,2.0,1.0,1,Low
68,Female,Bachelor's,Widowed,,618.0,23170.0,Personal,Unemployed,1,Excellent,0.4820430507984492,44276.0,4.0,2.0,2,Low
23,Female,Bachelor's,Married,,663.0,,Auto,Employed,12,Good,0.2902438789435233,276665.0,0.0,,2,Low
23,Non-binary,Bachelor's,Widowed,90624.0,790.0,19251.0,Business,Employed,4,Excellent,0.5367930303478703,79181.0,4.0,,0,Low
57,Non-binary,Master's,Divorced,68988.0,747.0,28119.0,Home,Self-employed,9,Good,0.3914089328011525,42666.0,4.0,4.0,0,Low
26,Non-binary,PhD,Divorced,113554.0,,24584.0,Business,Unemployed,2,Excellent,0.1114405166142824,276088.0,2.0,0.0,2,Medium
42,Male,Bachelor's,Single,101163.0,788.0,7015.0,Home,Unemployed,19,Good,0.5702708050967997,,1.0,3.0,1,Low
18,Female,PhD,Divorced,103459.0,679.0,39411.0,Auto,Employed,8,Excellent,0.2659751705596301,,0.0,0.0,1,Low
68,Female,Bachelor's,Divorced,59899.0,743.0,44581.0,Business,Self-employed,2,Poor,0.4139274610139565,287416.0,1.0,4.0,2,High
58,Non-binary,Bachelor's,Widowed,,677.0,41899.0,Home,Employed,12,Good,0.2753697053761358,,3.0,2.0,0,Low
40,Male,High School,Divorced,70061.0,736.0,8487.0,Personal,Unemployed,10,Poor,0.3736128949873918,235972.0,0.0,4.0,0,Low
66,Non-binary,Bachelor's,Single,117955.0,778.0,37155.0,Personal,Employed,4,Fair,0.4105777454877127,241391.0,0.0,4.0,0,Low
64,Male,High School,Divorced,45358.0,,39436.0,Personal,Employed,10,Poor,0.3614817810320263,40990.0,2.0,3.0,2,Low
62,Non-binary,PhD,Single,,799.0,17509.0,Auto,Unemployed,14,Fair,0.2568309791930377,171530.0,1.0,,1,Low
18,Non-binary,PhD,Single,62078.0,731.0,40322.0,Auto,Self-employed,2,Fair,0.1703361115295712,85816.0,,1.0,1,Low
21,Female,Bachelor's,Married,55516.0,795.0,29198.0,Auto,Employed,18,Poor,0.365197453221685,,4.0,4.0,0,Medium
24,Female,PhD,Married,60955.0,618.0,,Business,Self-employed,18,Good,0.4827214327184255,,,3.0,2,Low
59,Female,Master's,Married,88456.0,718.0,12647.0,Business,Employed,11,Poor,0.3110442825880225,174835.0,0.0,1.0,0,Low
53,Non-binary,Bachelor's,Widowed,93765.0,792.0,16502.0,Auto,Employed,11,Good,0.5907916722982013,,2.0,3.0,0,Medium
50,Female,High School,Divorced,71302.0,,28735.0,Home,Employed,16,Excellent,0.2655739435862484,220049.0,,2.0,1,Low
56,Non-binary,High School,Single,35554.0,620.0,9705.0,Personal,Unemployed,11,Excellent,0.3271929088116436,222721.0,3.0,2.0,2,Low
48,Male,Master's,Widowed,93809.0,723.0,10101.0,Home,Unemployed,13,Excellent,0.5166331268113447,118027.0,0.0,3.0,0,Low
19,Non-binary,PhD,Divorced,85039.0,783.0,47733.0,Personal,Unemployed,16,Fair,0.4781301812764289,247054.0,1.0,1.0,1,Medium
59,Male,High School,Single,109939.0,691.0,48519.0,Personal,Employed,5,Fair,0.2595730308024988,159535.0,1.0,,2,Medium
64,Non-binary,High School,Single,90775.0,766.0,11077.0,Home,Employed,6,Poor,0.348401075313121,143660.0,4.0,3.0,1,Medium
21,Female,PhD,Married,35169.0,638.0,38057.0,Auto,Self-employed,19,Fair,0.2186616229241781,259681.0,3.0,3.0,1,Low
59,Male,Bachelor's,Single,,,30820.0,Home,Employed,8,Fair,0.1504599417841757,274861.0,3.0,1.0,2,High
19,Female,High School,Married,93768.0,607.0,36340.0,Home,Self-employed,10,Good,0.2569328789451091,,0.0,1.0,0,High
48,Male,PhD,Widowed,97818.0,756.0,30999.0,Personal,Self-employed,0,Good,0.5133962456435242,142952.0,1.0,4.0,0,Low
63,Female,Bachelor's,Divorced,103312.0,606.0,11947.0,Personal,Self-employed,11,Fair,0.2554620139929343,110286.0,1.0,1.0,1,Low
37,Non-binary,Bachelor's,Married,70406.0,,37287.0,Auto,Employed,14,Poor,0.4795612169253386,157004.0,0.0,,2,Low
18,Non-binary,High School,Married,46119.0,,22989.0,Business,Employed,16,Poor,0.4591290744200633,,,2.0,2,Low
67,Male,PhD,Widowed,71481.0,788.0,36790.0,Auto,Self-employed,9,Excellent,0.2819880339263446,292983.0,2.0,0.0,1,Low
45,Female,Bachelor's,Widowed,72664.0,706.0,41389.0,Auto,Employed,1,Good,0.1252496721726665,,4.0,2.0,1,Low
43,Non-binary,PhD,Widowed,91428.0,,24507.0,Auto,Self-employed,18,Fair,0.1185765755172931,227588.0,4.0,0.0,0,Low
27,Non-binary,Master's,Married,118844.0,724.0,38856.0,Personal,Self-employed,9,Excellent,0.203825141874751,,1.0,4.0,1,Medium
47,Female,Bachelor's,Single,51351.0,749.0,,Personal,Self-employed,9,Poor,0.1689299422973701,186650.0,,3.0,0,Low
19,Non-binary,Master's,Widowed,,604.0,,Auto,Unemployed,6,Excellent,0.1697708597168649,,2.0,0.0,2,Low
49,Female,High School,Single,87982.0,728.0,33999.0,Home,Unemployed,15,Excellent,0.357624352890963,,0.0,1.0,0,Medium
62,Male,PhD,Married,71127.0,660.0,,Auto,Self-employed,10,Good,0.3782314093371992,212260.0,3.0,1.0,2,Medium
64,Female,High School,Widowed,75983.0,,45629.0,Personal,Self-employed,13,Fair,0.551660723409369,34690.0,3.0,0.0,2,Low
41,Male,Bachelor's,Divorced,82293.0,795.0,49499.0,Home,Self-employed,16,Poor,0.3557855251301229,,1.0,3.0,2,Low
35,Non-binary,Master's,Single,95902.0,710.0,7215.0,Home,Self-employed,3,Excellent,0.2108259214346584,247412.0,3.0,4.0,2,Medium
64,Non-binary,High School,Divorced,95866.0,674.0,45229.0,Personal,Self-employed,13,Excellent,0.4591781946432111,138642.0,0.0,3.0,1,High
47,Non-binary,Bachelor's,Single,73164.0,639.0,23892.0,Business,Self-employed,1,Excellent,0.1254492714587998,,4.0,1.0,1,High
61,Female,High School,Divorced,,729.0,23617.0,Auto,Unemployed,15,Fair,0.4144411092663388,221395.0,2.0,1.0,2,High
27,Female,High School,Single,59293.0,632.0,,Home,Unemployed,16,Good,0.4856861260698762,143903.0,0.0,1.0,1,Low
28,Non-binary,Master's,Married,69830.0,611.0,41271.0,Personal,Self-employed,3,Poor,0.5447133847946138,153780.0,3.0,0.0,2,Medium
61,Male,PhD,Widowed,28486.0,669.0,45132.0,Personal,Self-employed,9,Excellent,0.2124671326705403,112994.0,,1.0,0,Low
58,Female,High School,Married,58913.0,685.0,9176.0,Auto,Self-employed,5,Fair,0.1415079685107517,72032.0,0.0,3.0,1,High
27,Male,Master's,Single,103994.0,654.0,14036.0,Auto,Self-employed,3,Poor,0.1970671199659604,119157.0,1.0,4.0,2,Medium
44,Male,Bachelor's,Single,,740.0,15230.0,Auto,Self-employed,19,Poor,0.2556954645038911,260995.0,3.0,1.0,1,Medium
56,Male,Master's,Divorced,58655.0,775.0,11538.0,Home,Unemployed,10,Poor,0.2540933660981737,257735.0,0.0,,2,Low
42,Male,High School,Widowed,54314.0,629.0,6188.0,Auto,Unemployed,5,Fair,0.290132266620193,93901.0,1.0,3.0,0,Low
30,Male,Master's,Single,37839.0,795.0,6625.0,Business,Unemployed,8,Fair,0.5254703785527982,99793.0,1.0,2.0,1,Low
52,Female,Bachelor's,Married,56212.0,,13526.0,Home,Self-employed,18,Poor,0.2738449275446963,,,2.0,2,Low
56,Female,Master's,Divorced,49550.0,769.0,,Personal,Self-employed,5,Good,0.4264605845331943,294562.0,2.0,1.0,2,Low
66,Male,Bachelor's,Married,119158.0,615.0,34704.0,Auto,Employed,15,Fair,0.1308451785211503,66896.0,,1.0,2,Medium
25,Female,Bachelor's,Single,119790.0,707.0,27093.0,Business,Employed,1,Poor,0.5729960973704216,236010.0,4.0,0.0,2,Low
18,Non-binary,High School,Single,105180.0,706.0,44368.0,Business,Self-employed,11,Good,0.2385778752329091,,1.0,0.0,2,Low
39,Female,Master's,Widowed,116384.0,723.0,15208.0,Home,Employed,16,Good,0.4064817108533993,240112.0,,2.0,0,Low
61,Male,Bachelor's,Divorced,110216.0,711.0,47211.0,Home,Self-employed,9,Fair,0.4483885138911314,45880.0,1.0,3.0,2,Low
34,Non-binary,Master's,Divorced,47912.0,750.0,47213.0,Business,Unemployed,14,Fair,0.3787890301414816,40365.0,4.0,,0,Low
43,Female,Master's,Married,77172.0,636.0,37921.0,Auto,Self-employed,4,Good,0.2782355341856593,95457.0,4.0,,2,Medium
49,Male,Bachelor's,Divorced,83008.0,,36825.0,Personal,Employed,1,Poor,0.3790177700251906,81382.0,3.0,3.0,0,Medium
64,Female,High School,Widowed,20254.0,785.0,23834.0,Business,Unemployed,18,Good,0.3076006399875746,161948.0,4.0,,1,Medium
36,Male,Bachelor's,Widowed,61401.0,712.0,8109.0,Home,Employed,2,Excellent,0.2438679188442587,160049.0,2.0,4.0,0,Low
29,Non-binary,High School,Widowed,65440.0,682.0,43010.0,Personal,Employed,0,Good,0.1273581369205291,156659.0,0.0,1.0,2,High
64,Non-binary,PhD,Married,96310.0,768.0,31273.0,Home,Self-employed,16,Fair,0.304868876576998,89193.0,3.0,3.0,2,Low
20,Non-binary,High School,Married,52664.0,,32922.0,Personal,Employed,5,Poor,0.1970617014525106,33117.0,4.0,0.0,2,Low
59,Female,High School,Divorced,97972.0,760.0,36310.0,Home,Employed,11,Poor,0.2011565430634557,245936.0,,0.0,2,Medium
53,Female,High School,Single,38615.0,726.0,49396.0,Personal,Employed,6,Poor,0.4001764405287911,129150.0,3.0,3.0,0,Low
27,Non-binary,High School,Single,,,44559.0,Business,Employed,8,Excellent,0.1384218296049104,151786.0,2.0,4.0,0,Low
41,Male,Bachelor's,Single,37916.0,716.0,11458.0,Personal,Self-employed,0,Excellent,0.4493194226783124,212673.0,4.0,3.0,2,Medium
41,Female,PhD,Married,107943.0,614.0,14574.0,Auto,Employed,2,Fair,0.1489466895214523,,4.0,1.0,2,Low
58,Male,Master's,Divorced,,779.0,,Personal,Self-employed,4,Good,0.115289545666135,,2.0,,1,Low
24,Non-binary,Bachelor's,Divorced,119132.0,648.0,10749.0,Auto,Self-employed,2,Good,0.3403326863283102,50682.0,1.0,4.0,1,Medium
19,Non-binary,PhD,Single,62331.0,,40657.0,Personal,Employed,10,Excellent,0.2100938963378092,167597.0,2.0,4.0,2,Medium
28,Male,High School,Widowed,,,5121.0,Personal,Unemployed,5,Excellent,0.4150690429082893,197728.0,0.0,4.0,1,High
44,Non-binary,PhD,Divorced,,781.0,48413.0,Personal,Self-employed,7,Excellent,0.2775026727461268,35843.0,1.0,2.0,1,Low
21,Male,Master's,Divorced,115637.0,641.0,15662.0,Home,Self-employed,18,Good,0.351366867883899,176811.0,2.0,1.0,0,High
44,Female,Master's,Divorced,52963.0,758.0,21322.0,Business,Employed,3,Excellent,0.3279297705243796,210173.0,3.0,2.0,2,Low
41,Female,Bachelor's,Married,51886.0,766.0,19685.0,Personal,Self-employed,5,Good,0.3872755390232847,298243.0,3.0,0.0,2,Low
44,Female,Bachelor's,Widowed,42592.0,610.0,26103.0,Home,Employed,4,Excellent,0.301752200188,109419.0,4.0,0.0,1,Low
20,Non-binary,High School,Single,42995.0,611.0,39612.0,Auto,Unemployed,5,Fair,0.4264014611687498,212161.0,4.0,4.0,2,Low
64,Non-binary,Bachelor's,Divorced,92925.0,647.0,5346.0,Auto,Unemployed,6,Good,0.56880609038908,,1.0,1.0,0,Low
61,Male,PhD,Married,43746.0,,32140.0,Auto,Employed,10,Fair,0.5170686852388899,160444.0,0.0,3.0,1,High
52,Male,Master's,Married,,665.0,44245.0,Business,Self-employed,5,Fair,0.4763735314664092,,3.0,1.0,0,High
30,Non-binary,Bachelor's,Divorced,97661.0,615.0,31736.0,Auto,Employed,1,Fair,0.1791730947551712,259346.0,4.0,1.0,1,Low
59,Non-binary,High School,Married,111992.0,,48791.0,Auto,Unemployed,7,Poor,0.2399073299972791,258095.0,1.0,,2,Medium
35,Non-binary,Master's,Single,103750.0,699.0,22924.0,Home,Self-employed,3,Good,0.5565810857014036,234201.0,2.0,3.0,1,Medium
68,Male,Master's,Married,,679.0,19761.0,Home,Self-employed,1,Excellent,0.4517590176427362,122130.0,,2.0,1,Medium
36,Male,Master's,Married,63327.0,617.0,10375.0,Business,Self-employed,6,Excellent,0.4863394387483232,227446.0,2.0,2.0,1,Medium
40,Female,PhD,Divorced,96902.0,663.0,30065.0,Business,Self-employed,6,Fair,0.5844499522010816,38895.0,,2.0,2,Medium
45,Male,PhD,Married,44687.0,772.0,32866.0,Home,Unemployed,12,Fair,0.2041897052943268,286486.0,1.0,2.0,1,Low
31,Male,Master's,Divorced,56534.0,773.0,,Home,Self-employed,11,Good,0.4618189229105472,287236.0,0.0,,1,Low
55,Male,High School,Divorced,,773.0,34232.0,Auto,Unemployed,18,Good,0.2426073217785082,257995.0,2.0,3.0,1,Medium
28,Non-binary,Bachelor's,Divorced,22035.0,,31304.0,Personal,Self-employed,14,Fair,0.4780383275915003,,2.0,4.0,1,Low
57,Male,Bachelor's,Single,77911.0,729.0,,Auto,Unemployed,2,Poor,0.4855049622709918,,0.0,4.0,2,Low
40,Male,Bachelor's,Widowed,32587.0,714.0,44110.0,Home,Unemployed,18,Fair,0.4000032538643419,44864.0,3.0,,2,Low
45,Female,Bachelor's,Single,,712.0,28407.0,Auto,Employed,13,Fair,0.3606723291173911,254529.0,,1.0,0,Low
38,Non-binary,High School,Single,30991.0,,29636.0,Home,Self-employed,9,Fair,0.4362698086387937,289114.0,2.0,0.0,1,Medium
40,Male,High School,Widowed,,785.0,5961.0,Business,Self-employed,7,Fair,0.5229230250536794,100327.0,2.0,,1,Low
28,Female,Bachelor's,Single,68702.0,785.0,42098.0,Business,Employed,2,Poor,0.2175198667697387,276585.0,,2.0,0,Low
61,Male,Bachelor's,Married,102203.0,794.0,28054.0,Home,Unemployed,10,Fair,0.5643500786758546,166523.0,2.0,2.0,1,High
32,Non-binary,Master's,Married,52343.0,618.0,44428.0,Home,Unemployed,18,Poor,0.4415856314631426,188678.0,4.0,3.0,0,Low
48,Non-binary,Bachelor's,Single,112663.0,,,Personal,Unemployed,11,Good,0.5998588614980987,238343.0,0.0,3.0,0,Low
61,Female,Bachelor's,Married,53400.0,783.0,19687.0,Business,Unemployed,3,Fair,0.3026513461726283,165965.0,3.0,1.0,1,Low
55,Non-binary,Bachelor's,Widowed,44967.0,774.0,32629.0,Auto,Self-employed,19,Fair,0.2609705751333553,,2.0,1.0,0,Low
62,Non-binary,High School,Single,,652.0,25757.0,Personal,Employed,2,Poor,0.4994588856078868,185053.0,3.0,3.0,2,Low
18,Male,High School,Single,84949.0,690.0,11031.0,Home,Self-employed,2,Fair,0.2377837143377802,182831.0,1.0,,1,High
67,Female,PhD,Single,53290.0,,,Business,Unemployed,1,Excellent,0.2984545609392915,109288.0,,4.0,0,Low
45,Female,Bachelor's,Single,117911.0,774.0,31681.0,Personal,Unemployed,9,Poor,0.555970718863537,,3.0,,1,Low
39,Male,Bachelor's,Single,102850.0,,16034.0,Home,Unemployed,6,Fair,0.3118579919738808,125077.0,2.0,4.0,0,Low
59,Male,PhD,Divorced,95453.0,651.0,21922.0,Home,Employed,10,Good,0.5937722937460697,,,,2,Low
43,Non-binary,Bachelor's,Single,87902.0,786.0,25781.0,Home,Employed,1,Excellent,0.5551029990984566,113548.0,,2.0,2,Medium
27,Non-binary,Master's,Divorced,46188.0,723.0,46286.0,Home,Unemployed,11,Excellent,0.4990229190886291,91193.0,4.0,0.0,0,High
50,Non-binary,PhD,Widowed,,638.0,16592.0,Home,Employed,7,Poor,0.3995736097441563,159813.0,4.0,4.0,0,Low
42,Female,High School,Divorced,30895.0,,40508.0,Personal,Employed,3,Good,0.569462112360561,127819.0,0.0,0.0,2,Low
50,Female,PhD,Single,,737.0,13973.0,Business,Unemployed,0,Excellent,0.2835709593006392,172737.0,2.0,2.0,0,Medium
26,Female,Bachelor's,Single,75956.0,739.0,,Auto,Unemployed,19,Excellent,0.102209654449465,71361.0,2.0,,0,Low
31,Non-binary,PhD,Single,65291.0,617.0,49121.0,Auto,Unemployed,17,Good,0.1453919228258697,52968.0,0.0,1.0,0,Low
29,Female,Master's,Widowed,58526.0,670.0,49404.0,Business,Employed,15,Good,0.527721304647695,207936.0,,0.0,0,Low
42,Female,PhD,Single,81897.0,791.0,35700.0,Home,Unemployed,13,Good,0.3184774389400288,218244.0,0.0,4.0,1,Low
53,Non-binary,High School,Married,42455.0,667.0,6408.0,Home,Self-employed,3,Fair,0.4454065593460997,205791.0,4.0,,2,Low
35,Female,High School,Widowed,60894.0,629.0,,Business,Self-employed,9,Good,0.403500672129412,,,0.0,1,Medium
49,Non-binary,Master's,Widowed,95350.0,732.0,32575.0,Home,Employed,1,Poor,0.2475254022054157,102424.0,2.0,2.0,2,Low
24,Female,Bachelor's,Widowed,49002.0,674.0,19067.0,Auto,Employed,8,Excellent,0.3875441105303819,,4.0,2.0,1,Medium
57,Female,PhD,Single,,603.0,27938.0,Business,Self-employed,3,Fair,0.1900730607348133,,3.0,4.0,0,Low
20,Non-binary,Bachelor's,Divorced,28631.0,640.0,27879.0,Auto,Unemployed,4,Good,0.4470182372431657,203802.0,4.0,4.0,0,Low
23,Non-binary,Master's,Married,38130.0,615.0,24773.0,Home,Unemployed,12,Fair,0.5857349530201557,,,1.0,0,Low
25,Non-binary,High School,Divorced,117772.0,796.0,16427.0,Auto,Unemployed,6,Fair,0.1789009362735214,259340.0,,2.0,1,Medium
38,Female,High School,Single,54536.0,768.0,23015.0,Home,Self-employed,16,Poor,0.1971755470622468,22378.0,0.0,1.0,1,Medium
62,Male,Master's,Married,31612.0,762.0,48099.0,Business,Employed,9,Poor,0.3405806997517215,231833.0,1.0,,0,High
21,Male,Master's,Widowed,61992.0,690.0,22527.0,Business,Self-employed,3,Good,0.2856702288616353,34034.0,2.0,0.0,0,Low
69,Female,High School,Single,47802.0,705.0,18543.0,Personal,Unemployed,9,Poor,0.302138957658386,291985.0,3.0,,1,Medium
38,Male,High School,Widowed,65955.0,698.0,23559.0,Home,Self-employed,13,Good,0.2187803155139573,145270.0,0.0,0.0,2,Low
24,Female,High School,Single,32569.0,619.0,,Personal,Employed,11,Good,0.3106988409926285,87265.0,0.0,1.0,0,Low
63,Female,PhD,Single,,644.0,,Home,Unemployed,18,Poor,0.3615601470994245,,1.0,4.0,0,Medium
41,Non-binary,High School,Widowed,63085.0,,27468.0,Home,Unemployed,12,Poor,0.1835757040739092,222579.0,1.0,0.0,0,Low
25,Female,High School,Widowed,107787.0,609.0,32653.0,Business,Unemployed,15,Poor,0.5637147547071846,205232.0,2.0,2.0,1,Medium
46,Female,High School,Widowed,96625.0,748.0,28597.0,Business,Self-employed,15,Poor,0.218290093483108,140649.0,1.0,1.0,1,Low
30,Non-binary,Master's,Married,,615.0,47048.0,Personal,Unemployed,19,Good,0.540752336970167,228076.0,1.0,0.0,0,Low
38,Male,High School,Widowed,89617.0,760.0,,Personal,Employed,12,Good,0.5554765941470371,231021.0,1.0,2.0,1,Low
36,Female,High School,Widowed,,672.0,43890.0,Personal,Unemployed,6,Fair,0.3918095871991278,139905.0,2.0,0.0,2,Low
60,Non-binary,PhD,Divorced,116746.0,636.0,41779.0,Auto,Employed,8,Poor,0.3149161679865476,111554.0,,3.0,0,Low
24,Female,PhD,Widowed,94888.0,603.0,28196.0,Personal,Self-employed,5,Fair,0.5961369805943736,124749.0,3.0,,2,Low
60,Female,Bachelor's,Widowed,25202.0,744.0,17280.0,Home,Unemployed,12,Fair,0.1757829790194565,195764.0,,,1,Medium
42,Non-binary,Bachelor's,Divorced,,685.0,38186.0,Home,Self-employed,12,Poor,0.4731755725717856,247887.0,3.0,,2,Medium
42,Non-binary,High School,Married,,757.0,40706.0,Home,Employed,17,Excellent,0.2013493029374126,258599.0,1.0,2.0,2,High
46,Female,High School,Single,58221.0,627.0,41564.0,Home,Unemployed,14,Good,0.3760477431514192,63506.0,,1.0,1,High
62,Female,PhD,Widowed,,651.0,44172.0,Home,Unemployed,15,Excellent,0.1320261027410194,141346.0,1.0,3.0,0,Low
63,Non-binary,Bachelor's,Married,33123.0,646.0,21854.0,Personal,Self-employed,7,Poor,0.2343103935400992,199315.0,4.0,0.0,1,Low
55,Female,High School,Married,,,38067.0,Business,Unemployed,15,Poor,0.3957162062750459,69755.0,3.0,4.0,0,Medium
62,Female,PhD,Married,112246.0,,18762.0,Home,Employed,17,Excellent,0.3861952710615653,117960.0,2.0,0.0,1,Low
63,Female,High School,Widowed,55785.0,694.0,,Business,Employed,4,Poor,0.4448069575575288,,,0.0,1,Medium
42,Non-binary,PhD,Single,115063.0,763.0,13149.0,Home,Unemployed,10,Fair,0.4341014902878547,24254.0,4.0,4.0,1,Low
44,Male,Master's,Widowed,91279.0,616.0,,Auto,Self-employed,2,Excellent,0.5324432789261225,186911.0,4.0,3.0,1,Low
50,Female,Bachelor's,Widowed,118122.0,723.0,,Home,Self-employed,7,Fair,0.376102704839602,,4.0,,0,Low
66,Female,Bachelor's,Single,73906.0,766.0,33647.0,Auto,Employed,6,Excellent,0.4615409571385126,23522.0,1.0,1.0,2,Medium
64,Non-binary,Bachelor's,Married,73205.0,770.0,,Auto,Unemployed,18,Poor,0.5777848444171881,253665.0,3.0,2.0,2,Low
32,Male,Master's,Widowed,79608.0,,24485.0,Auto,Unemployed,13,Fair,0.3665260608141349,123691.0,3.0,3.0,0,Medium
43,Male,Bachelor's,Married,61835.0,694.0,31761.0,Home,Employed,16,Poor,0.4921811438992294,152029.0,0.0,2.0,2,Low
49,Male,Bachelor's,Widowed,54162.0,666.0,32955.0,Home,Unemployed,19,Good,0.3535992492225021,283602.0,4.0,3.0,2,Medium
49,Non-binary,Bachelor's,Married,66982.0,773.0,19903.0,Personal,Self-employed,0,Poor,0.4950023651018816,,4.0,0.0,1,Low
48,Female,Master's,Widowed,114303.0,701.0,27791.0,Business,Employed,0,Good,0.5194466374750111,91119.0,4.0,1.0,2,Medium
43,Non-binary,Master's,Divorced,101069.0,657.0,,Business,Employed,3,Excellent,0.26643490045923,,1.0,3.0,1,High
49,Non-binary,PhD,Single,28299.0,686.0,19135.0,Personal,Self-employed,9,Excellent,0.4026559488128826,144260.0,1.0,0.0,0,Medium
42,Male,Master's,Single,43003.0,630.0,39687.0,Auto,Employed,4,Fair,0.1964567032909612,34906.0,3.0,2.0,2,Medium
18,Male,PhD,Widowed,,798.0,19449.0,Personal,Self-employed,9,Excellent,0.3213530734756401,,1.0,2.0,2,Low
54,Female,Bachelor's,Single,23736.0,606.0,,Home,Self-employed,19,Good,0.172549850252492,,3.0,1.0,0,Low
49,Female,Bachelor's,Married,45727.0,,16892.0,Home,Unemployed,19,Fair,0.1944123352601241,112926.0,3.0,1.0,1,Low
46,Female,High School,Married,65897.0,688.0,20855.0,Home,Employed,4,Excellent,0.1630482969540393,122770.0,4.0,0.0,1,Low
26,Non-binary,High School,Married,,,6434.0,Business,Unemployed,6,Excellent,0.1633821802875341,59745.0,2.0,,1,Medium
61,Non-binary,PhD,Divorced,27867.0,703.0,8772.0,Home,Self-employed,4,Poor,0.5342803921845019,,,1.0,0,Low
57,Male,High School,Single,68899.0,723.0,35664.0,Auto,Unemployed,5,Good,0.2858244152117433,162861.0,3.0,4.0,2,Medium
45,Male,Bachelor's,Divorced,61585.0,633.0,6565.0,Home,Employed,6,Good,0.1504843818811457,63831.0,1.0,1.0,0,Medium
42,Male,High School,Widowed,102604.0,789.0,41398.0,Personal,Self-employed,10,Fair,0.1789326130068486,149656.0,,0.0,1,Low
26,Male,Bachelor's,Single,70226.0,613.0,8012.0,Auto,Self-employed,4,Excellent,0.4230596610414232,,,2.0,2,Medium
27,Female,High School,Divorced,61472.0,647.0,39124.0,Personal,Unemployed,13,Good,0.427167756397557,287288.0,,0.0,2,High
51,Non-binary,Master's,Widowed,23652.0,762.0,21092.0,Personal,Self-employed,7,Poor,0.2078302082367854,207762.0,1.0,,1,Low
32,Male,PhD,Divorced,,658.0,46932.0,Home,Self-employed,18,Excellent,0.1529026103632475,106074.0,,2.0,0,Low
51,Non-binary,PhD,Single,80895.0,,24795.0,Home,Employed,17,Good,0.4604576569755219,206500.0,0.0,3.0,2,Low
23,Female,High School,Married,44718.0,779.0,46897.0,Auto,Employed,9,Excellent,0.4202510299404549,44211.0,2.0,1.0,0,Medium
60,Non-binary,PhD,Single,115379.0,617.0,32837.0,Home,Self-employed,6,Fair,0.2430761391470568,215003.0,0.0,4.0,1,Medium
43,Female,Master's,Divorced,104719.0,624.0,25583.0,Home,Employed,13,Fair,0.4298290427798942,273390.0,3.0,2.0,0,Low
22,Female,High School,Divorced,34909.0,739.0,22886.0,Auto,Employed,19,Poor,0.3145871493129647,110647.0,0.0,,0,Medium
